movie_id	binary_answers	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	q_13	q_14	q_15	q_16	q_17	q_18	q_19
3943470	11000011011000000001	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1
12122902	01001000101010000010	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0
1096949	10111011011011001101	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	0	1	1	0	1
33890115	01000010011000001010	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0
24778931	01000011100000000000	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
6533560	10101010110101001010	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0
26818875	00011010001000001010	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0
3071676	10000001011110101111	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1
23994191	00010010000001001000	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
803786	00101000011000001010	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0
5174138	01010000001010000010	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
22518656	10100010010001000010	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0
11257210	00100010011000000010	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0
20692991	01001011111000101010	0	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	1	0	1	0
701781	00000010010000000100	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
113464	00010010000000000010	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
13779507	10000001100100010010	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0
68388	00010010000000000100	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
3020167	10000010010100000010	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0
2870583	01000011010000011000	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0
10483547	00100010001000001100	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0
8708612	00010100100001001011	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1
10327104	01000001001000110000	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0
885274	01001001100100100010	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0
3093796	22200000100100000010	2	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
6236680	00010101010000010001	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1
7301880	10100011011001001101	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	1
76389	01000010011000000000	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
1443465	10000000101010001001	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1
7529479	10000000011000011000	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0
204809	10000000110000000000	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
4289049	00000000100000101000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
1964078	10000010010111001010	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0
4544022	00010011010000110010	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0
3778528	10011000001000101010	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0
2580873	01010011011001011000	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	1	1	0	0	0
3289723	00011000001000010000	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
14186757	10101011011001001010	1	0	1	0	1	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0
8523825	00100000000010101000	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
12602864	01000000000000010010	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
770144	00001000011001001001	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1
5382611	00001100000001001000	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0
31734873	22210001000100000200	2	2	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0
28637196	00000001011000010100	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0
3229481	00000010100000000101	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1
27375785	01000000100000010000	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
6701433	01110110000001000010	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
1902589	10110010011100001011	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	1
28372726	10000011000010010100	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0
2425809	10000001010010011011	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1
22740691	00010000110000100000	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
689490	01000000000001001110	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0
7561586	01000000110001000010	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0
3702166	10000001000010100000	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
24578705	01000011011100000011	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	1
13444065	01000010011000111110	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	0
1107052	11001000010010001010	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0
5266283	11000001010001011100	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0
28088242	00000000000011000001	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
10870570	10000000011010111000	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0
11601053	10000010110100110001	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1
6729759	10000000000000100010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
5127878	20200000100000101001	2	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1
5057034	01010000000010001010	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
593127	10111010011001001111	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	1	1	1
14411179	10000011000000011000	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0
19979352	22000000010001000001	2	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1
10270840	10000010011000001001	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1
6770577	10000010011000000001	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1
4836239	10000000000010001010	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
6821816	01001010001000010010	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0
3981967	10000101010010001000	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0
226331	10100010010100100100	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0
13076317	00000000011001000010	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0
12287985	01000001000000011010	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0
30626695	10000001010000001001	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1
3047329	10100000100000101001	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1
26153222	11000001011001000010	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0
9793561	10000000011000010000	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
31480409	01000000001001000010	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
11595146	10111110011101001011	1	0	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1
1965350	01000000110001000000	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
607673	00101100101010001010	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0
30456367	22000011010001000001	2	2	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1
75933	00011001010101001001	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1
4091931	00001000000001001010	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0
3966684	01000000000000000110	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
2300167	00000110111001001000	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	0	0	0
11052725	10000011101000110001	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	1
17697199	10000000011100001011	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1
16596475	01000001111001110100	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	0	0
9883850	10101000100000000100	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
18844830	10000001000010011100	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0
7062627	00001001000011001100	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0
14595722	01011110000001010110	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0
5885832	10100000000001001000	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
13393041	00011011111110100010	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	0
982180	01001011000010001000	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0
7352183	11111111110100100001	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	1
10396412	10000000011000001010	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0
4251465	00000001000000011010	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0
2262603	00010110100010000101	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1
18531659	10110000000010000000	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
17818658	00000111000000000000	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
6482317	21000111000011100010	2	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	1	0
4105119	00100010000000001001	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1
74984	10000000011100001001	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1
4716139	10011001111001000111	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0	1	1	1
22507490	01000001000000001001	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
28485791	01001000100001100000	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
401152	00000010000001011010	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0
1179416	10001110110001000010	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0
1970527	10101000100000100000	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
7089265	00010010000000001000	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
2177168	00100011010001001001	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1
34952986	22211110111000001101	2	2	2	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	1
2585223	01000001000000001100	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
3258336	00010110110101100100	0	0	0	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0
10299953	10010100001000010011	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1
7862294	10011101010001010010	1	0	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0
25652572	00100000100001000000	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
21984862	01011000001001001000	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
27106935	10000000100100101110	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0
28733517	10000010010010001000	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0
10413209	10000011001000111000	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0
14335277	10110000000100100000	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
3030953	00000011000001000011	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1
2354153	01000000001100001000	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
7677006	01001000010000001100	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
16056291	01001001100011000010	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0
14716766	01000000010001001011	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1
14448028	21020221022002010012	2	1	0	2	0	2	2	1	0	2	2	0	0	2	0	1	0	0	1	2
15782460	00001001111100011000	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	0	0	0
31157214	00010000010001000010	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
5812737	00100010001000000100	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
74979	01001001000001000011	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1
19849373	10101001011001001001	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1
5112836	11011111001011100100	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	0	0	1	0	0
15703651	11000110000000000111	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1
5271335	01000011000001000000	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
4908353	01010011011000101001	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	1
5236777	10000000001111000110	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0
451791	00001000010010011000	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0
26065869	00011010000011001100	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0
177835	00001010110101001010	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0
7735007	01000000010000100010	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
14255798	00000010110010010000	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0
767099	10010011010001001110	1	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	1	1	0
19317198	01000010000001001000	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
2021400	01010011000010011111	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1
1364299	10000011000001100100	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0
13412180	01100011000001001010	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0
25557070	01001001011001100000	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0
4968653	00001000100000101010	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0
14545140	00011001011000001001	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1
689611	01001010011101001001	0	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	1	0	0	1
4712026	11011011110110011010	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0
21860614	00000000000001000011	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
8364339	00000101100001000000	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0
963301	00000100000001100001	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1
5905476	01010000010011001000	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0
1126385	00100110111000001100	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0
35663798	00000101001100000110	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0
980977	01010000000000100001	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2804212	01010100111101001111	0	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	1	1	1	1
61074	10001001000010001001	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1
2755048	10100010010100101000	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0
6945089	01001001000101001010	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0
16389361	11000110010100100001	1	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
3710372	00100000000011001000	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
12821593	10000000001000001010	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
26776502	20000000010000001100	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
1859592	10000000010000100000	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
11143052	10100011010001100011	1	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	1
606614	00010010010100100001	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1
18520285	11010000010000111001	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1
3528415	10000000011100100011	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	1
5427784	01000010000001000010	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
12252981	01001000000001100000	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
1636036	10111011011000001010	1	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0
1658777	00000010011001001000	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0
8223379	00110100010010001000	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0
1800351	10000001010010000000	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
32306875	10100001000100001000	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
787058	00001000000000010010	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
9766869	01001010001000001011	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1
3963744	10000110000011000001	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1
3077087	01001010001101100001	0	1	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1
24268278	22000010000001001000	2	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
13714405	11000110010001001000	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0
31713107	11000010010000001000	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
161901	10101000000010000001	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
21333149	10100100001000001010	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0
2050474	10011010011011000010	1	0	0	1	1	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0
113452	01010001000000000000	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
7200857	01010100010001000002	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	2
12045578	10001000000000010100	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
1971307	00110100001000000000	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3178080	11100000000001000000	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6079405	01100001011111000010	0	1	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	0
1505118	01011110000100111000	0	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0
4306160	00010100000000001010	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
3995423	10000110110000010011	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	1
12504193	22000100000001000010	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
8078672	10101000011000001111	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1
9520953	10000010001101001010	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0
4021437	02201000010000001100	0	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
6701484	10100010001000001010	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0
1324717	10000000111001001000	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0
24035981	01100001000001001000	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
4125153	11010010011001010010	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0
25502984	01101101010100010000	0	1	1	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0
24020423	10000010001000100010	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0
19804280	10010010001011000110	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0
2462689	11010010010000010001	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1
12450050	10000000000001100000	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
21034985	10111111011100000010	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0
1371113	10000000010100001010	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0
19700783	00000011000010000000	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
9124584	10110001111000010010	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0
14545761	01001000001000000001	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
2312056	10110010010111010001	1	0	1	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1
183575	00000101001011011000	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0
4842594	10010010011001000010	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0
7553781	01011000111001101000	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0	0
2423462	10000010001001100100	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0
14524270	01000011010001000100	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0
8608462	10110011011001001011	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	1
16084866	10000001011000010000	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0
2066226	10000000011000101001	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1
32240165	10100010010000011010	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0
24645237	21000001001100001000	2	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0
5641052	00010000100000000100	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
43849	00010000100100000000	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
12231265	10010110011000001000	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0
2877584	11000100010011001100	1	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0
543162	00110110011000200000	0	0	1	1	0	1	1	0	0	1	1	0	0	0	2	0	0	0	0	0
5961695	10000000000011000110	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0
3732862	10000011011100001000	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0
5909788	10011100010010001000	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0
25546093	10101001000000010110	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0
11558403	11010010011110011000	1	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0
412144	00010110001001011000	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0
15907225	10011001000100010100	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0
62115	10010011011000101011	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	1	1
11387259	10000011011000000000	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
2094975	10100010000001001000	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
11937544	22100010000001000100	2	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0
18497134	10010110010011000011	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	1
2602021	10000001011101100000	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0
2971654	00010010000000010000	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
10160738	10010000000000010001	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
8657003	10010010001000001000	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
14356600	00111000011001001010	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0
8370509	01100010000000010010	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0
6258479	10000000000100001000	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
10128536	10000000011000000000	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
1978686	00110010000001001010	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0
17029551	10100001010000000001	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
3541389	00100100000001000000	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
22072852	10100010010000000010	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
33148591	10101001011100000010	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0
31803985	10000010000001000000	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
26779875	00110011011001001000	0	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0
6247686	10000011011000101010	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	1	0
6288902	10100100010010001010	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0
24587655	10010010111001001001	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1
29511732	10000000000100011010	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0
